clean_address,lon,lat
"150 I240 W AND I240 E TO I40 E AND CHARLOTTE HWY TO I40 E, ASHEVILLE, NC",-82.5545518,35.5990948
"150 MARTIN LUTHER KING JR DR AND TUSKEEGEE ST, ASHEVILLE, NC",-82.5439962,35.5947546
"150 LIVINGSTON ST AND CONGRESS ST, ASHEVILLE, NC",-82.5550071,35.5779864
"150 MARTIN LUTHER KING JR DR AND CARROLL AVE, ASHEVILLE, NC",-82.5439962,35.5947546
"150 HANOVER ST AND MONTANA AVE, ASHEVILLE, NC",-82.5822669,35.5723235
"150 I240 W AND I240 W TO MERRIMON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"150 LOWER GRASSY BRANCH RD, ASHEVILLE, NC",-82.4757899,35.6025633
"150 JEFFERSON DR AND W HAYWOOD ST, ASHEVILLE, NC",-82.5630739,35.593016
"150 MARTIN LUTHER KING JR DR AND HAZZARD ST, ASHEVILLE, NC",-82.5439962,35.5947546
"150 LODGE ST AND MCDOWELL ST, ASHEVILLE, NC",-82.5523204,35.5405665
"150 LIVINGSTON ST AND PINE GROVE AVE, ASHEVILLE, NC",-82.5550071,35.5779864
"150 HAYWOOD ST AND PAGE AVE, ASHEVILLE, NC",-82.5585111,35.5964437
"150 I240 W AND I40 W TO I240 W, ASHEVILLE, NC",-82.553946,35.5582803
"150 I240 E AND I240 E X6 TO TUNNEL RD, ASHEVILLE, NC",-82.5268583,35.5867988
"150 I240 W AND PATTON AVE, ASHEVILLE, NC",-82.5563031,35.5943559
"150 HILLIARD AVE AND CHURCH ST, ASHEVILLE, NC",-82.5546838,35.5908515
"150 JASON ST AND , ASHEVILLE, NC",-82.5514869,35.5950581
"150 I240 W AND PATTON AVE TO I240 W, ASHEVILLE, NC",-82.5781638,35.589491
"150 HENDERSONVILLE RD AND THOMPSON ST, ASHEVILLE, NC",-82.5422686,35.5643686
"150 LOWER GRASSY BRANCH RD AND HICKORY TREE RD, ASHEVILLE, NC",-82.4757899,35.6025633
"150 I240 E AND I240 E TO PATTON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I240 E AND PATTON AVE, ASHEVILLE, NC",-82.5563031,35.5943559
"150 MARTIN LUTHER KING JR DR AND S CHARLOTTE ST, ASHEVILLE, NC",-82.5439962,35.5947546
"150 I240 W, ASHEVILLE, NC",-82.5545518,35.5990948
"150 HENDERSONVILLE RD N TO I40 E AND I40 E, ASHEVILLE, NC",-82.5422686,35.5643686
"150 LIVINGSTON RD AND , ASHEVILLE, NC",-82.5550071,35.5779864
"150 I240 E TO CHARLOTTE ST, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I240 E, ASHEVILLE, NC",-82.5545518,35.5990948
"150 HAYWOOD STREET, ASHEVILLE, NC",-82.5585111,35.5964437
"150 HAYWOOD ST AND HAYWOOD ST TO I240 E, ASHEVILLE, NC",-82.5630739,35.593016
"150 LOWER GRASSY BRANCH RD AND THOMAS LEE DR, ASHEVILLE, NC",-82.4757899,35.6025633
"150 HAYWOOD STR, ASHEVILLE, NC",-82.5585111,35.5964437
"150 LOFTY AVE, ASHEVILLE, NC",-82.5514869,35.5950581
"150 HENDERSONVILLE RD AND VANDERBILT RD, ASHEVILLE, NC",-82.5422686,35.5643686
"150 HILLIARD AVE AND S MARKET ST, ASHEVILLE, NC",-82.5546838,35.5908515
"150 MCDOWELL ST AND PHIFER ST, ASHEVILLE, NC",-82.5518794,35.5781766
"150 HANOVER ST AND ALABAMA AVE, ASHEVILLE, NC",-82.5822669,35.5723235
"150 HILLIARD AVE AND RAVENSCROFT DR, ASHEVILLE, NC",-82.5546838,35.5908515
"150 LEISCESTER HWY, ASHEVILLE, NC",-82.608311,35.592391
"150 I240 E AND I40 E TO I240 E, ASHEVILLE, NC",-82.553946,35.5582803
"150 LYNBROOK DR, ASHEVILLE, NC",-82.5523204,35.5405665
"150 HANOVER ST AND CLEMSON CT, ASHEVILLE, NC",-82.5822669,35.5723235
"150 LYMAN ST AND RIVERSIDE DR, ASHEVILLE, NC",-82.5776278,35.6231211
"150 I240 W AND I26 E TO I240 W, ASHEVILLE, NC",-82.6086441,35.5568218
"150 I240 E AND I240 E TO I26 W, ASHEVILLE, NC",-82.5545518,35.5990948
"150 HAYWOOD RD AND RIVERVIEW DR, ASHEVILLE, NC",-82.5730933,35.5808194
"150 I240 E AND WESTGATE PKWY TO PATTON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I240 E X6 TO TUNNEL RD, ASHEVILLE, NC",-82.5268583,35.5867988
"150 I240 W AND TUNNEL RD & I240 W TO I240 E, ASHEVILLE, NC",-82.5297024,35.5900265
"150 MCCULLEY DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 I240 E AND N LEXINGTON AVE, ASHEVILLE, NC",-82.5542345,35.5991137
"150 MCDOWELL ST AND HOSPITAL DR, ASHEVILLE, NC",-82.5518794,35.5781766
"150 I240 E TO MERRIMON AVE, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I240 E AND I26 W, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I240 E AND BROADWAY ST, ASHEVILLE, NC",-82.5545656,35.6001097
"150 I40 E TO SWEETEN CREEK RD, ASHEVILLE, NC",-82.553946,35.5582803
"150 I240 W AND TUNNEL RD TO I240 W X7, ASHEVILLE, NC",-82.5297024,35.5900265
"150 I240 W AND I40 W, ASHEVILLE, NC",-82.553946,35.5582803
"150 I240 E AND CHARLOTTE ST, ASHEVILLE, NC",-82.5468383,35.604757
"150 I240 E AND TUNNEL RD TO I240 E, ASHEVILLE, NC",-82.5297024,35.5900265
"150 I240 E AND I240 W TUNNEL RD, ASHEVILLE, NC",-82.5276587,35.5858997
"150 I-240 E AND EXIT 6, ASHEVILLE, NC",-82.5545518,35.5990948
"150 I2403, ASHEVILLE, NC",-82.5514869,35.5950581
"150 MANGO DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 I240 W AND TUNNEL RD TO I240 W X6, ASHEVILLE, NC",-82.5297024,35.5900265
"150 MANGO RD, ASHEVILLE, NC",-82.5514869,35.5950581
"150 I40 E TO I240 W, ASHEVILLE, NC",-82.553946,35.5582803
"150 I-40 W, ASHEVILLE, NC",-82.553946,35.5582803
"150 MARTIN LUTHER KING JR DR AND ALEXANDER DR, ASHEVILLE, NC",-82.5439962,35.5947546
"150 I240 W AND BROADWAY ST, ASHEVILLE, NC",-82.5545656,35.6001097
"150 I240 E AND I240 E TO FAIRVIEW RD, ASHEVILLE, NC",-82.5545518,35.5990948
"150 LANGREN ALY, ASHEVILLE, NC",-82.5514869,35.5950581
"150 COXE AVE, ASHEVILLE, NC",-82.5544698,35.5890961
"150 CHARLOTTE ST, ASHEVILLE, NC",-82.5468383,35.604757
"150 GRANADA ST, ASHEVILLE, NC",-82.5785667,35.5685374
"150 CLINGMAN PL, ASHEVILLE, NC",-82.5638837,35.5881345
"150 COURTLAND AVE AND MONTFORD AVE, ASHEVILLE, NC",-82.5676407,35.597974
"150 CLINGMAN AVE, ASHEVILLE, NC",-82.5638837,35.5881345
"150 CHERRY ST N, ASHEVILLE, NC",-82.5592119,35.5972209
"150 COXE AVE AND HILLIARD AVE, ASHEVILLE, NC",-82.5544698,35.5890961
"150 COMMERCE ST AND COXE AVE, ASHEVILLE, NC",-82.5544404,35.5887209
"150 CLINGMAN AVE AND CLINGMAN AVENUE EXT, ASHEVILLE, NC",-82.5638837,35.5881345
"150 DOCTORS DR AND BILTMORE AVE, ASHEVILLE, NC",-82.549222,35.576583
"150 COLLEGE ST AND N LEXINGTON AVE, ASHEVILLE, NC",-82.5535024,35.5972882
"150 COURTLAND AVE AND GUDGER ST, ASHEVILLE, NC",-82.5676407,35.597974
"150 CRAVEN ST AND LOGAN AVE, ASHEVILLE, NC",-82.5735458,35.5891928
"150 COLLEGE ST AND BROADWAY ST, ASHEVILLE, NC",-82.5617536,35.6059207
"150 CHERRY ST, ASHEVILLE, NC",-82.5592119,35.5972209
"150 COXE AVE AND COMMERCE ST, ASHEVILLE, NC",-82.5544404,35.5887209
"150 CHERRY ST N AND FLINT ST, ASHEVILLE, NC",-82.5592119,35.5972209
"150 CLINGMAN AVE AND PATTON AVE, ASHEVILLE, NC",-82.561404,35.592814
"150 COXE AVE AND BANKS AVE, ASHEVILLE, NC",-82.5544698,35.5890961
"150 CHERRY ST N AND MONTFORD AVE TO I240 W, ASHEVILLE, NC",-82.5592119,35.5972209
"150 COURTLAND AVE, ASHEVILLE, NC",-82.5676407,35.597974
"150 CEDAR ST AND FAIRVIEW RD, ASHEVILLE, NC",-82.5135861,35.5678608
"150 CLINGMAN AVE AND OWENS BELL LN, ASHEVILLE, NC",-82.5638837,35.5881345
"150 GRANADA ST AND SHORT MICHIGAN AVE, ASHEVILLE, NC",-82.5785667,35.5685374
"150 CLEMSON CT, ASHEVILLE, NC",-82.5514869,35.5950581
"150 EAGLE ST AND S SPRUCE ST, ASHEVILLE, NC",-82.5479615,35.5944184
"150 GRANADA ST AND STEWART ST, ASHEVILLE, NC",-82.5785667,35.5685374
"150 EDGEWOOD DR AND DOWNING DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 E CHESTNUT ST AND WASHINGTON RD, ASHEVILLE, NC",-82.5511103,35.6033997
"150 COXE AVE AND PATTON AVE, ASHEVILLE, NC",-82.5544404,35.5887209
"150 FRISBEE RD AND NEW LEICESTER HWY, ASHEVILLE, NC",-82.60193,35.550719
"150 EAGLE ST AND S CHARLOTTE ST, ASHEVILLE, NC",-82.5479615,35.5944184
"150 EAGLE ST AND WILSON ALY, ASHEVILLE, NC",-82.5479615,35.5944184
"150 COLLEGE ST AND HAYWOOD ST, ASHEVILLE, NC",-82.5630739,35.593016
"150 CHERRY ST N AND BROADWAY ST, ASHEVILLE, NC",-82.5592119,35.5972209
"150 EAGLE ST AND DAVIDSON DR, ASHEVILLE, NC",-82.5479615,35.5944184
"150 COXE AVE AND ASTON ST, ASHEVILLE, NC",-82.5544404,35.5887209
"150 COXE AVE AND BUXTON AVE, ASHEVILLE, NC",-82.5544698,35.5890961
"150 FLINT ST, ASHEVILLE, NC",-82.5594884,35.6012406
"150 CLINGMAN AVE AND RECTOR ST, ASHEVILLE, NC",-82.5638837,35.5881345
"150 CEDAR ST AND FAIRVIEW AVE, ASHEVILLE, NC",-82.5135861,35.5678608
"150 CRAVEN ST AND HAYWOOD RD, ASHEVILLE, NC",-82.5735458,35.5891928
"150 CRAVEN ST, ASHEVILLE, NC",-82.5735458,35.5891928
"150 CRAVEN ST AND W HAYWOOD ST, ASHEVILLE, NC",-82.5735458,35.5891928
"150 CHARLOTTE ST AND WOODFIN PL, ASHEVILLE, NC",-82.546284,35.6081604
"150 CHARLOTTE ST AND I240 E TO CHARLOTTE ST, ASHEVILLE, NC",-82.546284,35.6081604
"150 CLINGMAN AVE AND HAYWOOD RD, ASHEVILLE, NC",-82.5638837,35.5881345
"150 FLINT ST AND HIAWASSEE ST, ASHEVILLE, NC",-82.5594884,35.6012406
"150 CLINGMAN AVE AND CLINGMAN PL, ASHEVILLE, NC",-82.5638837,35.5881345
"150 CHARLOTTE ST AND E CHESTNUT ST, ASHEVILLE, NC",-82.5468383,35.604757
"150 E WALNUT ST AND LANGREN ALY, ASHEVILLE, NC",-82.5514869,35.5950581
"150 CEDAR ST, ASHEVILLE, NC",-82.5135861,35.5678608
"150 COURTLAND AVE AND HOUSTON ST, ASHEVILLE, NC",-82.5676407,35.597974
"150 FLINT ST AND CHERRY ST N, ASHEVILLE, NC",-82.5594884,35.6012406
"150 CHERRY ST N AND SHORT ST, ASHEVILLE, NC",-82.5592119,35.5972209
"150 CHERRY ST N AND CUMBERLAND AVE, ASHEVILLE, NC",-82.5592119,35.5972209
"150 FLINT ST AND ELIZABETH ST, ASHEVILLE, NC",-82.5594884,35.6012406
"150 COXE AVE AND FEDERAL ALY, ASHEVILLE, NC",-82.5544698,35.5890961
"150 EAGLE ST, ASHEVILLE, NC",-82.5479615,35.5944184
"150 E CHESTNUT ST AND MERRIMON AVE, ASHEVILLE, NC",-82.5511103,35.6033997
"150 CHERRY ST N AND HARRISON ST, ASHEVILLE, NC",-82.5592119,35.5972209
"150 EAGLE LN, ASHEVILLE, NC",-82.5479615,35.5944184
"150 CLINGMAN AVE TO I240 E AND I240 E, ASHEVILLE, NC",-82.5638837,35.5881345
"150 CAMELOT DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 EAGLE ST AND BILTMORE AVE, ASHEVILLE, NC",-82.5523204,35.5405665
"150 CRAVEN ST AND HAZEL MILL RD, ASHEVILLE, NC",-82.5735458,35.5891928
"150 CUCKOO LN, ASHEVILLE, NC",-82.5514869,35.5950581
"150 E CHESTNUT ST AND CENTRAL AVE, ASHEVILLE, NC",-82.5511103,35.6033997
"150 FLINT ST AND STARNES AVE, ASHEVILLE, NC",-82.5594884,35.6012406
"150 CEDAR ST AND WOOD AVE, ASHEVILLE, NC",-82.5135861,35.5678608
"150 E CHESTNUT ST, ASHEVILLE, NC",-82.5511103,35.6033997
"150 CHARLOTTE ST AND BROAD ST, ASHEVILLE, NC",-82.5468383,35.604757
"150 CRAVEN ST AND EMMA RD, ASHEVILLE, NC",-82.5735458,35.5891928
"150 CESSNA WAY, ASHEVILLE, NC",-82.5514869,35.5950581
"150 CHAPEL CLARK PL, ASHEVILLE, NC",-82.5514869,35.5950581
"150 COURT, ASHEVILLE, NC",-82.5514869,35.5950581
"150 GRANDA ST, ASHEVILLE, NC",-82.5785667,35.5685374
"150 DAILY DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 DELAMARE PL, ASHEVILLE, NC",-82.5514869,35.5950581
"150 CHARLOTTE ST AND CLYDE ST, ASHEVILLE, NC",-82.5468383,35.604757
"150 CORTLAND WAY, ASHEVILLE, NC",-82.5514869,35.5950581
"150 FLINT ST AND I240 E, ASHEVILLE, NC",-82.5545518,35.5990948
"150 CHERRY ST N AND MONTFORD AVE, ASHEVILLE, NC",-82.5592119,35.5972209
"150 CLINGMAN AVE AND HAYWOOD ST, ASHEVILLE, NC",-82.5630739,35.593016
"150 COURTLAND AVE AND COURTLAND PL, ASHEVILLE, NC",-82.5676407,35.597974
"150 GRANADA ST AND HANOVER ST, ASHEVILLE, NC",-82.5785667,35.5685374
"150 EAST CHESTNUT ST, ASHEVILLE, NC",-82.5511103,35.6033997
"150 ELIAS PL, ASHEVILLE, NC",-82.5514869,35.5950581
"150 BARTLETT ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 ASHELAND AVE, ASHEVILLE, NC",-82.55646,35.5888056
"150 BINGHAM RD, ASHEVILLE, NC",-82.5871568,35.605515
"1050 HAYWOOD RD AND COVINGTON ST, ASHEVILLE, NC",-82.6043996,35.5815488
"150 BROADWAY ST, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BROOKLET ST AND BILTMORE AVE, ASHEVILLE, NC",-82.5523204,35.5405665
"1450 PATTON AVE, ASHEVILLE, NC",-82.6087893,35.5787973
"150 BILTMORE AVE, ASHEVILLE, NC",-82.5512084,35.5895335
"150 BILTMORE AVE AND ASTON ST, ASHEVILLE, NC",-82.5523204,35.5405665
"150 BURTON ST AND DOWNING ST, ASHEVILLE, NC",-82.5845672,35.5834547
"150 BARTLETT ST AND RALPH ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 BARTLETT ST AND ORA ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 BATTERY PARK AVE, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BROADWAY ST AND WOODFIN ST, ASHEVILLE, NC",-82.552261,35.5973309
"150 BATTERY PARK AVE AND WALL ST, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BROADWAY ST AND BROADWAY ST TO I240 E, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BEAR CREEK RD, ASHEVILLE, NC",-82.6111551,35.570103
"150 BROADWAY ST AND BORDEAU PL, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BEAR CREEK DR, ASHEVILLE, NC",-82.6111551,35.570103
"150 BREVARD RD AND HAYWOOD RD, ASHEVILLE, NC",-82.60193,35.550719
"150 BATTERY PARK AVE AND HAYWOOD ST, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BROADWAY ST AND N LEXINGTON AVE, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BARTLETT ST AND S FRENCH BROAD AVE, ASHEVILLE, NC",-82.5618934,35.5818411
"150 ASTON ST AND BUNCOMBE ST, ASHEVILLE, NC",-82.5550468,35.5927215
"150 AVALON DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 BATTERY PARK ALY AND PAGE AVE, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BROADWAY ST AND COLLEGE ST, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BROADWAY ST AND MERRIMON AVE, ASHEVILLE, NC",-82.5545656,35.6001097
"1450 PATTON AVE AND RUMBOUGH PL, ASHEVILLE, NC",-82.6087893,35.5787973
"150 ASHELAND AVE AND HILLIARD AVE, ASHEVILLE, NC",-82.55646,35.5888056
"150 BATTERY PARK AVE AND PAGE AVE, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BATTERY PARK AVE AND OTIS ST, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BARTLETT ST AND JOHN ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 BINGHAM RD AND ADAMS HILL RD, ASHEVILLE, NC",-82.5871568,35.605515
"150 ASHELAND AVE AND PATTON AVE, ASHEVILLE, NC",-82.55646,35.5888056
"1050 HAYWOOD RD, ASHEVILLE, NC",-82.6043996,35.5815488
"150 BROADWAY ST AND I240 E TO MERRIMON AVE, ASHEVILLE, NC",-82.5545656,35.6001097
"1450 PATTON AVE AND DEAVERVIEW RD, ASHEVILLE, NC",-82.6087893,35.5787973
"150 BROOK ST AND SWANN ST, ASHEVILLE, NC",-82.5514869,35.5950581
"150 AZALEA RD E AND TUNNEL RD, ASHEVILLE, NC",-82.4741664,35.5792174
"150 BEAR CREEK RD AND MIMOSA DR, ASHEVILLE, NC",-82.6111551,35.570103
"1450 MERRIMON AVE, ASHEVILLE, NC",-82.5731544,35.6370411
"150 BURTON ST, ASHEVILLE, NC",-82.5845672,35.5834547
"150 ASTON ST AND CHURCH ST, ASHEVILLE, NC",-82.5550468,35.5927215
"150 ASTON ST AND COXE AVE, ASHEVILLE, NC",-82.5550468,35.5927215
"1450 MERRIMON AVE AND STRATFORD RD, ASHEVILLE, NC",-82.5731544,35.6370411
"150 AZALEA RD E AND GASH FARM RD, ASHEVILLE, NC",-82.4741664,35.5792174
"150 ASTON ST AND BILTMORE AVE, ASHEVILLE, NC",-82.5550468,35.5927215
"150 BILTMORE AVE AND S MARKET ST, ASHEVILLE, NC",-82.5512084,35.5895335
"150 BEAR CREEK RD AND PATTON AVE, ASHEVILLE, NC",-82.6111551,35.570103
"150 BILTMORE AVE AND HILLIARD AVE, ASHEVILLE, NC",-82.5512084,35.5895335
"150 AZALEA RD, ASHEVILLE, NC",-82.4741664,35.5792174
"150 BILTMORE AVE AND S CHARLOTTE ST, ASHEVILLE, NC",-82.5512084,35.5895335
"150 BEAR CREEK DR AND N BEAR CREEK RD, ASHEVILLE, NC",-82.6169065,35.5864752
"150 BRYSON ST AND BILTMORE AVE, ASHEVILLE, NC",-82.5523204,35.5405665
"150 ASHELAND AVE AND MORGAN AVE, ASHEVILLE, NC",-82.55646,35.5888056
"150 BILTMORE AVE AND SYCAMORE ST, ASHEVILLE, NC",-82.5512084,35.5895335
"150 BARTLETT ST AND BLANTON ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 BARTLETT ST AND DEPOT ST, ASHEVILLE, NC",-82.5618934,35.5818411
"150 BURTON ST AND BAKER AVE, ASHEVILLE, NC",-82.5845672,35.5834547
"12901240, ASHEVILLE, NC",-82.5514869,35.5950581
"150 BARTLETT ST PVA, ASHEVILLE, NC",-82.5618934,35.5818411
"1050 HAYWOOD RD AND PATTON AVE, ASHEVILLE, NC",-82.6043996,35.5815488
"150 BROADWAY ST TO I26 W HWY, ASHEVILLE, NC",-82.5688754,35.5946356
"150 BROADWAY ST AND I-240, ASHEVILLE, NC",-82.5545518,35.5990948
"150 BILTMORE PLZ AND LODGE ST, ASHEVILLE, NC",-82.5523204,35.5405665
"150 ASTON ST AND S LEXINGTON AVE, ASHEVILLE, NC",-82.552216,35.592038
"150 ASTON ST, ASHEVILLE, NC",-82.5550468,35.5927215
"150 BARTLETT ST NEAR APARTMENT 326, ASHEVILLE, NC",-82.5618934,35.5818411
"1450 PATTON AVE AND GILL ST, ASHEVILLE, NC",-82.6087893,35.5787973
"150 BUTLER RD, ASHEVILLE, NC",-82.5514869,35.5950581
"1450 MERRIMON AVE AND WOODBINE RD, ASHEVILLE, NC",-82.5731544,35.6370411
"150 BINGHAM RD AND EMMA RD, ASHEVILLE, NC",-82.5871568,35.605515
"150 BEAR CREEK RD AND BEAR CREEK LN, ASHEVILLE, NC",-82.6111551,35.570103
"150 BROADWAY ST AND CHERRY ST N, ASHEVILLE, NC",-82.5545656,35.6001097
"150 ANN ST, ASHEVILLE, NC",-82.5606153,35.5952775
"1240 AND BROADWAY, ASHEVILLE, NC",-82.5514869,35.5950581
"150 AZALEA DR, ASHEVILLE, NC",-82.4741664,35.5792174
"150 BATTERY PARK ALY, ASHEVILLE, NC",-82.5572542,35.5947392
"150 BROOKFIELD DR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 ASHELAND, ASHEVILLE, NC",-82.55646,35.5888056
"150 BLACK FOREST LN, ASHEVILLE, NC",-82.5514869,35.5950581
"1-240 E AND MM 5.2, ASHEVILLE, NC",-82.5514869,35.5950581
"1050 DAVID LEE COFFEE RD, ASHEVILLE, NC",-82.5514869,35.5950581
"150 BILTMORE AVE AND SOUTHSIDE AVE, ASHEVILLE, NC",-82.5512084,35.5895335
"150 BURTON ST AND BUFFALO ST, ASHEVILLE, NC",-82.5845672,35.5834547
"150 ATKINS CIR, ASHEVILLE, NC",-82.5514869,35.5950581
"150 BROADWAY AVE, ASHEVILLE, NC",-82.5545656,35.6001097
"150 BINGHAM RD AND PEARSON BRIDGE RD, ASHEVILLE, NC",-82.5871568,35.605515
"1450 PATTON AVE AND DARTMOUTH ST, ASHEVILLE, NC",-82.6087893,35.5787973
"150 BROADWAY ST AND I240 W, ASHEVILLE, NC",-82.5545518,35.5990948
"150 BINGHAM, ASHEVILLE, NC",-82.5871568,35.605515
"150 ATKINSON ST AND RIVERSIDE DR TO I26 E, ASHEVILLE, NC",-82.5688754,35.5946356
"1050 HAYWOOD RD AND BELMONT AVE, ASHEVILLE, NC",-82.6043996,35.5815488
"150 BURTON ST AND BOYD AVE, ASHEVILLE, NC",-82.5845672,35.5834547
"150 BARLETT ST, ASHEVILLE, NC",-82.5618934,35.5818411
"1050 HAYWOOD RD AND JOHNSTON BLVD, ASHEVILLE, NC",-82.6043996,35.5815488
"150 BROADWAY ST TO I240 E AND BROADWAY ST TO I240E, ASHEVILLE, NC",-82.552261,35.5973309
"14150 I 26 AND RAMP, ASHEVILLE, NC",-82.5688754,35.5946356
"140E MM 47, ASHEVILLE, NC",-82.5514869,35.5950581
"140 W AND EXIT 44, ASHEVILLE, NC",-82.5514869,35.5950581
"150 CAIRN LN, ASHEVILLE, NC",-82.5514869,35.5950581
"150 AZALEA RD E, ASHEVILLE, NC",-82.4741664,35.5792174
